StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent2_1,Consent2_2,Consent2_3,Eligibility2,Eligibility3,TestTrat,C_Min+58,C_Min+58_3_TEXT,T1_Min+58Slider,T1_Min+58Slider_6_TEXT,T2_Min+SB,T2_Min+SB_3_TEXT,T3_Min+SBSlider,T3_Min+SBSlider_6_TEXT,S1_1,ITP246_1,ITP246_2,ITP201,ITP180,ITP170,ITP165,ITP175,ITP190,ITP195,ITP185,ITP223,ITP212,ITP206,ITP217,ITP234,ITP228,ITP240,ITP296,ITP323,ITP309,ITP316,ITP303,ITP336,ITP343,ITP329,ITP270,ITP258,ITP252,ITP264,ITP283,ITP277,ITP290,FL1,FL2,FL3,DebtAversion1_1,DebtAversion1_2,DebtAversion1_3,Demographics1,Free1,ticket,s,g,balance,min,testing,sliderValue,sliderCount1,sliderCount2,sliderCount3,sliderCount4,sliderCount5,sliderCount6,sliderCount7,sliderCount8,sliderCount9,condition
2024-01-26 09:41:55,2024-01-26 09:46:34,IP Address,174.199.33.56,100,279,True,2024-01-26 09:46:35,R_628XKvOC274Jcsh,,,,,44.9399,-93.2548,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,,,Other amount ($),100.00,Very confident,Today,,,,,,,,,,,,,,,,,In 12 months,,,,,,,,In 12 months,Don't know / Refuse to answer,,,,,,More than $102,Less than today,False,Somewhat disagree,Disagree,Neither agree nor disagree,High school graduate,How much money comes in verses how much is allotted to go out for card bills,29c9b83f543b14d4_974c89b6d4f93819_60abfdf2cdd04109_1f354564bf6fdefe84b9e1952fe8ca0d,2,9,1678,34,off,1678,0,0,0,0,0,0,0,0,0,treat3
2024-01-26 09:42:50,2024-01-26 09:48:21,IP Address,73.21.105.206,100,331,True,2024-01-26 09:48:21,R_3QPqrpsLl9I6Yjy,,,,,31.9948,-81.2335,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,Other amount ($),800.00,,,Extremely confident,In 12 months,,In 12 months,Today,,,,Today,In 12 months,,,,,,,,,,,,,,,,,,,,,,,,Exactly $102,Less than today,False,Strongly disagree,Strongly disagree,Strongly agree,Some college but no degree,"I try to pay off cc debt in full every month. ",c902cc2230067a6c_974c89b6d4f93819_60abfdf2cdd04109_f0885e8275fc072fe113f2eb6fba52ec,2,8,1678,34,off,,,,,,,,,,,treat2
2024-01-26 09:44:52,2024-01-26 09:48:37,IP Address,99.58.49.77,100,224,True,2024-01-26 09:48:37,R_3Mtj7XOeXhR7XVf,,,,,43.1268,-88.3575,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,Minimum payment,,,,,,Unconfident,In 12 months,,In 12 months,In 12 months,Today,,In 12 months,,,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Some college but no degree,How much the minimum payment is and how much it would cost me to make that payment today.,6067780275353dca_974c89b6d4f93819_60abfdf2cdd04109_1629f5271253368e010ebad08dab5411,1,6,1678,34,off,40,0,0,0,0,0,0,0,0,0,treat1
2024-01-26 09:45:19,2024-01-26 09:49:14,IP Address,98.97.42.169,100,234,True,2024-01-26 09:49:15,R_18GryJtqpr28xDL,,,,,47.6034,-122.3414,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,Statement balance,,,,,,,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,Exactly $102,Exactly the same as today,True,Strongly disagree,Strongly disagree,Strongly agree,Some college but no degree,"I pay it off every month ",0da718c2ddf4cf59_974c89b6d4f93819_60abfdf2cdd04109_68674cc1400f92d3e92d85185f5286ed,2,5,1678,34,off,,,,,,,,,,,control
2024-01-26 09:43:31,2024-01-26 09:49:42,IP Address,50.96.242.171,100,371,True,2024-01-26 09:49:42,R_6wdFph3zHNQQ2Ky,,,,,42.093,-79.244,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,,,Other amount ($),150,,,Very confident,In 12 months,,In 12 months,Today,,,,Today,Today,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,Don’t know,Somewhat disagree,Disagree,Somewhat disagree,High school graduate,For me it strictly depends on how much is in my savings account...,67b428fbf5303286_974c89b6d4f93819_60abfdf2cdd04109_1ad7706861d76cf25c42a469e1b3d46c,1,2,1678,34,off,,,,,,,,,,,treat2
2024-01-26 09:47:42,2024-01-26 09:50:03,IP Address,96.234.63.78,100,141,True,2024-01-26 09:50:04,R_1feeaPDTremcTur,,,,,40.7938,-74.4878,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,,,Other amount ($),500,Very confident,In 12 months,,Today,,,,,,,,In 12 months,Today,,Today,,,,,,,,,,,,,,,,,,,More than $102,More than today,False,Strongly disagree,Disagree,Agree,Bachelor's degree,"How much I usually pay ",7a10549a9f40fa4b_974c89b6d4f93819_60abfdf2cdd04109_5a60636c68912dee91ad8d02f43dfb2b,2,13,1678,34,off,1678,0,0,0,0,0,0,0,0,0,treat3
2024-01-26 09:44:20,2024-01-26 09:50:27,IP Address,97.91.135.66,100,366,True,2024-01-26 09:50:27,R_3Pv6yXTBqDy59Ox,,,,,38.9115,-90.0378,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,Other amount ($),1678,,,,,,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,In 12 months,In 12 months,,In 12 months,,,,,,,,,,,Exactly $102,Less than today,Don’t know,Strongly disagree,Strongly disagree,Agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",I pay off my credit cards so that I do not have to pay any fees.,48f13c4c13cf575a_974c89b6d4f93819_60abfdf2cdd04109_ea5230d6aba3520d706878dbc9c08d66,2,10,1678,34,off,,,,,,,,,,,control
2024-01-26 09:42:06,2024-01-26 09:51:21,IP Address,54.167.213.83,100,554,True,2024-01-26 09:51:22,R_7L6zC0IV62LqbuN,,,,,38.6583,-77.2481,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,Other amount ($),200,,,,,Very confident,In 12 months,,In 12 months,In 12 months,In 12 months,Today,,,,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Disagree,Disagree,Agree,Bachelor's degree,"Availability of funds and how much I want to end up paying, at the end.",b7a75f29c4b6b116_974c89b6d4f93819_60abfdf2cdd04109_883d9563e55818815eaddab21e0ec255,1,4,1678,34,off,58,0,0,0,0,0,0,0,0,0,treat1
2024-01-26 09:41:07,2024-01-26 09:51:27,IP Address,71.208.13.152,100,619,True,2024-01-26 09:51:27,R_3rjQEsWXo4fGsv0,,,,,26.6067,-81.9507,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,Statement balance,,,,Extremely confident,Don't know / Refuse to answer,Don't know / Refuse to answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Somewhat agree,Strongly disagree,Strongly agree,Bachelor's degree,interest savings,77082b6f062466f6_974c89b6d4f93819_60abfdf2cdd04109_bae86adbc0acec3e28e6929e1fb796f3,2,1,1678,34,off,,,,,,,,,,,treat2
2024-01-26 09:47:20,2024-01-26 09:51:56,IP Address,73.72.70.166,100,276,True,2024-01-26 09:51:57,R_15BUPOSK3OWuQHn,,,,,41.7467,-87.7207,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,Minimum payment,,,,Extremely confident,In 12 months,,In 12 months,Today,,,,Today,Today,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Exactly the same as today,False,Disagree,Disagree,Agree,Bachelor's degree,"I calculate my check and see if it is feasible to pay the total amount or just the minimum payment that is due. I always pay more than the minimum each month anyway ",4bd1274d6052378c_974c89b6d4f93819_60abfdf2cdd04109_3e6f0979961839452cce648cb25a27ee,2,9,1678,34,off,,,,,,,,,,,treat2
2024-01-26 09:43:49,2024-01-26 09:52:39,IP Address,66.209.139.165,100,529,True,2024-01-26 09:52:40,R_32uUt5PRArVrolP,,,,,40.5452,-84.39,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,Statement balance,,,,,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,In 12 months,In 12 months,,In 12 months,,,,,,,,,,,More than $102,Less than today,False,Strongly disagree,Strongly disagree,Strongly agree,High school graduate,"to save money , and to not pay more for the things I buy",21fc547d448fbbb6_974c89b6d4f93819_60abfdf2cdd04109_02bc1daed18a05595f4d2c99983d1e37,2,6,1678,34,off,1678,1,1,1,1,1,1,1,1,1,treat1
2024-01-26 09:43:01,2024-01-26 09:52:51,IP Address,174.126.128.62,100,590,True,2024-01-26 09:52:51,R_1qPdH8A9NuA9251,,,,,34.6011,-112.3259,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,Other amount ($),100,,,,,Neither confident nor unconfident,Today,,,,,,,,,,,,,,,,,Today,In 12 months,In 12 months,,In 12 months,,,,,,,,,,,More than $102,Less than today,Don’t know,Somewhat agree,Somewhat agree,Somewhat disagree,Some college but no degree,I based it on what I would do in my actual life.,c10233cb45471136_974c89b6d4f93819_60abfdf2cdd04109_d7fb63d7b669293e0a1e2b8a520ccc08,2,7,1678,34,off,58,0,0,0,0,0,0,0,0,0,treat1
2024-01-26 09:48:17,2024-01-26 09:52:55,IP Address,151.181.82.110,100,277,True,2024-01-26 09:52:55,R_6E9I8PQTyKOx0C6,,,,,43.0391,-76.1277,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,Other amount ($),100,,,,,,,Very unconfident,In 12 months,,In 12 months,In 12 months,In 12 months,In 12 months,,,,,,,,,,,,,,,,,,,,,,,,,,,Exactly $102,Less than today,Don’t know,Somewhat disagree,Somewhat disagree,Somewhat agree,Some college but no degree,"My own estimates ",8d32a3ad4dfac045_974c89b6d4f93819_60abfdf2cdd04109_a5fd63f842a9df32a5191d45db4ee627,2,5,1678,34,off,,,,,,,,,,,control
2024-01-26 09:49:20,2024-01-26 09:53:21,IP Address,67.85.103.129,100,240,True,2024-01-26 09:53:22,R_6asproNSFsh3q3I,,,,,40.8108,-73.3667,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,,,Statement balance,,Very confident,In 12 months,,Today,,,,,,,,In 12 months,Today,,Today,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Disagree,Disagree,Somewhat agree,Some college but no degree,No interest charged,5a0a43ba03756360_974c89b6d4f93819_60abfdf2cdd04109_10aec61a65e07fd11c789abd2e9e27ee,2,5,1678,34,off,1594,0,0,0,0,0,0,0,0,0,treat3
2024-01-26 09:47:44,2024-01-26 09:53:31,IP Address,98.29.68.25,100,346,True,2024-01-26 09:53:32,R_1nGaPutQ06NMxnn,,,,,39.1671,-84.5422,anonymous,EN,Yes,Yes,Yes,I used a single credit card,"More than a month ago, but less than 6 months",,,,Minimum payment,,,,,,Neither confident nor unconfident,In 12 months,,In 12 months,Today,,,,Today,Today,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Exactly the same as today,Don’t know,Disagree,Strongly disagree,Agree,Some college but no degree,"How long it would take to pay it off ",f73aca348fbb36bc_974c89b6d4f93819_60abfdf2cdd04109_d70c4374b22069ee4a5f85db77a0b840,2,2,1678,34,off,241,3,6,6,8,4,2,2,2,2,treat1
2024-01-26 09:48:46,2024-01-26 09:54:01,IP Address,174.109.163.157,100,315,True,2024-01-26 09:54:02,R_3iOUwa1zqBbGZc7,,,,,35.5831,-78.7881,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,,,Statement balance,,Extremely confident,Today,,,,,,,,,,,,,,,,,In 12 months,,,,,,,,In 12 months,Today,,In 12 months,,,,More than $102,Less than today,False,Disagree,Somewhat disagree,Agree,Bachelor's degree,I always pay the full balance on my credit cards each month.,85af9b2c4b2f5a60_974c89b6d4f93819_60abfdf2cdd04109_b59505ba724b0b1c9864a47b1f726971,1,6,1678,34,off,1678,0,0,0,0,0,2,2,2,2,treat3
2024-01-26 09:50:10,2024-01-26 09:55:30,IP Address,47.214.149.153,100,320,True,2024-01-26 09:55:31,R_1gezSTeXk6t3Mu6,,,,,35.7832,-91.6369,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,"More than 6 months ago, but less than a year",,,,,,Other amount ($),50,,,Neither confident nor unconfident,Today,,,,,,,,,,,,,,,,,Today,In 12 months,In 12 months,,In 12 months,,,,,,,,,,,Exactly $102,Less than today,False,Somewhat agree,Somewhat agree,Somewhat agree,Some college but no degree,"I always pay a little more than the minimum amount ",54022437fb67da1f_974c89b6d4f93819_60abfdf2cdd04109_15d38044440f434276dfd744aae6728c,2,5,1678,34,off,,,,,,,,,,,treat2
2024-01-26 09:52:56,2024-01-26 09:56:31,IP Address,67.216.15.6,100,214,True,2024-01-26 09:56:31,R_10q0dsJB0HTP5ZQ,,,,,43.1061,-75.2336,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,Other amount ($),1678,,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,Less than today,False,Strongly disagree,Strongly disagree,Strongly agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",benefit received,b1ab465239402d47_974c89b6d4f93819_60abfdf2cdd04109_ce8c273b14da535abc0a34027e6e1d1d,1,7,1678,34,off,,,,,,,,,,,treat2
2024-01-26 09:54:12,2024-01-26 09:58:13,IP Address,68.226.10.166,100,240,True,2024-01-26 09:58:14,R_5pninZkC2inqJEZ,,,,,29.2581,-82.1096,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,Statement balance,,,,,,Neither confident nor unconfident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,Less than today,False,Strongly disagree,Strongly disagree,Strongly agree,High school graduate,"I usually pay off my cc at the end of the month ",34496c5d6164b1ac_974c89b6d4f93819_60abfdf2cdd04109_3b9f5b9e37a923d1140033cba539d56c,2,6,1678,34,off,58,0,0,0,0,0,0,0,0,0,treat1
2024-01-26 09:55:38,2024-01-26 10:00:53,IP Address,155.97.211.166,100,315,True,2024-01-26 10:00:54,R_7VZ2gQY08Z7Tz7H,,,,,40.627,-111.8121,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,Statement balance,,,,,,,,Very confident,Today,,,,,,,,,,,,,,,,,In 12 months,,,,,,,,Today,,,,Today,,Today,More than $102,Less than today,Don’t know,Agree,Agree,Disagree,Bachelor's degree,pay it off sooner,1d48081632b709a1_974c89b6d4f93819_60abfdf2cdd04109_0b4d303e4ad889671921fba1a263cb3f,1,7,1678,34,off,,,,,,,,,,,control
2024-01-26 09:59:03,2024-01-26 10:01:00,IP Address,73.71.45.24,100,117,True,2024-01-26 10:01:01,R_3dfQ4617hN5rYfO,,,,,37.9985,-121.8878,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,Statement balance,,,,,,Neither confident nor unconfident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,Exactly the same as today,False,Disagree,Neither agree nor disagree,Neither agree nor disagree,Some college but no degree,"I'd rather pay the full amount and get ut over with ",4f385f476a265bd3_974c89b6d4f93819_60abfdf2cdd04109_93c3c731da027532f081b666a0853beb,2,1,1678,34,off,1678,1,1,1,1,1,1,1,1,1,treat1
2024-01-26 09:56:42,2024-01-26 10:04:49,IP Address,70.109.181.114,100,486,True,2024-01-26 10:04:51,R_5Ood6dJdA7Uduan,,,,,43.4512,-71.489,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,Other amount ($),120,,,,,,,Very confident,Today,,,,,,,,,,,,,,,,,Today,In 12 months,In 12 months,,Today,,,,,,,,,,,Less than $102,Less than today,Don’t know,Strongly disagree,Disagree,Agree,Some college but no degree,How much extra in interest I would be paying and choosing a payment amount that I know I could regularly make.,c2b85550f6a52167_974c89b6d4f93819_60abfdf2cdd04109_c65f48e24227e48130c912480bff3209,2,3,1678,34,off,,,,,,,,,,,control
2024-01-26 10:03:19,2024-01-26 10:06:24,IP Address,69.245.107.113,100,184,True,2024-01-26 10:06:24,R_68FBplRpmiFvoo2,,,,,31.848,-81.602,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,,,,,Statement balance,,Confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,Less than today,Don’t know,Agree,Somewhat agree,Disagree,Some college but no degree,"Better to pay as u go instead on credit ",00d25488871c06f2_974c89b6d4f93819_60abfdf2cdd04109_0fb799d831a726e94c78b1b5acd87d6c,2,7,1678,34,off,1676,0,2,2,2,2,2,2,2,2,treat3
2024-01-26 09:57:18,2024-01-26 10:07:04,IP Address,207.244.71.80,100,585,True,2024-01-26 10:07:04,R_39idfbeGVK2hLfZ,,,,,39.6566,-75.5661,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,Minimum payment,,,,,,Very confident,In 12 months,,In 12 months,In 12 months,In 12 months,In 12 months,,,,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,True,Strongly agree,Strongly agree,Agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",credit card.,280ddd0561557580_974c89b6d4f93819_60abfdf2cdd04109_bb4cc3520e3b4bf55b352a54bbd134e6,1,8,1678,34,off,1253,1,1,1,1,1,3,3,2,2,treat1
2024-01-26 09:55:10,2024-01-26 10:08:10,IP Address,69.248.25.145,100,779,True,2024-01-26 10:08:10,R_3t3TV7mO9B8YLox,,,,,39.6999,-74.2633,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,,,Statement balance,,Extremely confident,In 12 months,,In 12 months,Today,,,,Today,In 12 months,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,Don’t know,Strongly disagree,Disagree,Strongly agree,Some college but no degree,I do not like borrowing or owing money.,96b3082d87c3a33d_974c89b6d4f93819_60abfdf2cdd04109_144e2f8dc73c8bbac678b8722f4a5072,2,10,1678,34,off,1678,0,0,0,0,0,0,0,0,0,treat3
2024-01-26 10:05:38,2024-01-26 10:09:11,IP Address,99.67.137.37,100,212,True,2024-01-26 10:09:11,R_6eVvDiWf2i06Osn,,,,,42.9852,-83.6174,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,"More than a month ago, but less than 6 months",,,,,,Other amount ($),100.00,,,Very confident,Today,,,,,,,,,,,,,,,,,Today,In 12 months,In 12 months,,In 12 months,,,,,,,,,,,More than $102,Less than today,Don’t know,Somewhat disagree,Somewhat disagree,Somewhat agree,Some college but no degree,How much I can afford at this time.,b4f370c7514521c5_974c89b6d4f93819_60abfdf2cdd04109_e99780518abe0380acc15cc82ea8b0f0,2,3,1678,34,off,,,,,,,,,,,treat2
2024-01-26 10:08:34,2024-01-26 10:11:27,IP Address,172.118.70.226,100,173,True,2024-01-26 10:11:28,R_6JJaON2SDuLYWHw,,,,,34.2529,-118.418,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,Statement balance,,,,,,,,Very confident,In 12 months,,Today,,,,,,,,In 12 months,In 12 months,In 12 months,,,,,,,,,,,,,,,,,,,,More than $102,Don’t know,Don’t know,Disagree,Neither agree nor disagree,Somewhat agree,High school graduate,The interest,c6113f0f8984280a_974c89b6d4f93819_60abfdf2cdd04109_91bcf52e88ed5f1f15fa5ff1e32d21da,2,8,1678,34,off,,,,,,,,,,,control
2024-01-26 10:00:00,2024-01-26 10:12:05,IP Address,47.5.113.145,100,724,True,2024-01-26 10:12:05,R_62tAbzhjF2byAI0,,,,,38.4479,-105.2206,anonymous,EN,Yes,Yes,Yes,I used a single credit card,"More than a month ago, but less than 6 months",,,,,,Statement balance,,,,Extremely confident,In 12 months,,In 12 months,In 12 months,In 12 months,Today,,,,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,Don’t know,Strongly disagree,Strongly disagree,Strongly agree,Some college but no degree,I took into account how much more I would pay if I only paid minimum payments or not the full balance all at once.,8aa195a510b7fdd0_974c89b6d4f93819_60abfdf2cdd04109_bae0476b9e16c55b433a3a78ec5e8d63,2,4,1678,34,off,,,,,,,,,,,treat2
2024-01-26 09:54:11,2024-01-26 10:14:12,IP Address,66.222.34.118,100,1201,True,2024-01-26 10:14:13,R_1ZDsFIz0tr1qKrv,,,,,39.1862,-83.9481,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,Other amount ($),100,,,Confident,In 12 months,,In 12 months,In 12 months,Today,,Today,,,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Bachelor's degree,It all depends. I have made large purchases and paid in full. I also am a person that will use promotional financing or balance transfers and try to pay off balance before offer expires.,24f489162acf3068_974c89b6d4f93819_60abfdf2cdd04109_8f0c6ade00cb8b554f88b306c9e6e769,2,4,1678,34,off,,,,,,,,,,,treat2
2024-01-26 10:11:44,2024-01-26 10:16:25,IP Address,67.222.244.97,100,280,True,2024-01-26 10:16:26,R_1OoyMDNe2JMN7GI,,,,,33.8623,-81.2349,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,Minimum payment,,,,,,Confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,Exactly the same as today,True,Disagree,Agree,Somewhat agree,Some college but no degree,Just giving the least amount due,2f96ffd077c197da_974c89b6d4f93819_60abfdf2cdd04109_740803791556e7e18e2cd5fea791551d,2,3,1678,34,off,38,2,2,2,2,2,0,0,0,0,treat1
2024-01-26 10:13:12,2024-01-26 10:17:05,IP Address,47.181.196.193,100,232,True,2024-01-26 10:17:06,R_343ZwQGcTWVDORb,,,,,34.0233,-117.8512,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,Statement balance,,,,Extremely confident,Today,,,,,,,,,,,,,,,,,In 12 months,,,,,,,,In 12 months,In 12 months,In 12 months,,,,,More than $102,Less than today,Don’t know,Disagree,Neither agree nor disagree,Strongly agree,Bachelor's degree,Balance amount,1bb7ac7423df43d1_974c89b6d4f93819_60abfdf2cdd04109_284622bdeb0805d3b0d40e74db93ce10,1,10,1678,34,off,,,,,,,,,,,treat2
2024-01-26 10:10:11,2024-01-26 10:18:27,IP Address,12.229.148.211,100,495,True,2024-01-26 10:18:27,R_7MSdUn1u5jQamnX,,,,,41.6619,-87.7937,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,,,Statement balance,,Extremely confident,In 12 months,,In 12 months,Today,,,,Today,In 12 months,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,Don’t know,Agree,Agree,Somewhat agree,Some college but no degree,I refuse to pay interest so I would rather pay the entire balance,7da5b7607c47b4b2_974c89b6d4f93819_60abfdf2cdd04109_d17533f626a0b92d1bc03e6f8dcd1011,2,5,1678,34,off,1678,0,0,0,0,0,0,0,0,0,treat3
2024-01-26 10:17:09,2024-01-26 10:20:04,IP Address,72.49.186.110,100,175,True,2024-01-26 10:20:05,R_110zDqX1HfOFnK3,,,,,39.4347,-84.6208,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,Statement balance,,,,,,,,Extremely confident,In 12 months,,Today,,,,,,,,In 12 months,Today,,Today,,,,,,,,,,,,,,,,,,,More than $102,Less than today,Don’t know,Strongly disagree,Strongly disagree,Strongly agree,High school graduate,I always pay my bills in full at due date.  I do not like owing money or paying interest,3a680211a7c4aad1_974c89b6d4f93819_60abfdf2cdd04109_92daea3a25bcb7e8b7bb6344d458340b,2,7,1678,34,off,,,,,,,,,,,control
2024-01-26 10:15:05,2024-01-26 10:20:24,IP Address,174.211.179.193,100,319,True,2024-01-26 10:20:25,R_51njpnjrdfcamfT,,,,,28.0109,-82.4948,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,Statement balance,,,,Extremely confident,In 12 months,,In 12 months,In 12 months,Today,,In 12 months,,,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Somewhat agree,Neither agree nor disagree,Strongly agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",I attempted to calculate the interest.,012c9bc1525c387f_974c89b6d4f93819_60abfdf2cdd04109_d8fe8070b0b0c5673a7c086b84e01c33,2,7,1678,34,off,,,,,,,,,,,treat2
